question_id,title,topic_primary,url_slug,source_url,base_unweighted_n,base_weighted_n,moe_question_level,is_multiselect,options_count
2025-172_soc_pol_1,"How often do you intentionally unplug from all digital devices (phone, TV, computer) for at least one hour to improve your wellbeing?",soc_pol,how-often-do-you-intentionally-unplug-from-all-digital-devices-phone-tv-computer-for-at-least-one-hour-to-improve-your-wellbeing,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#how-often-do-you-intentionally-unplug-from-all-digital-devices-phone-tv-computer-for-at-least-one-hour-to-improve-your-wellbeing,1000,1000.0000000000031,+/- 3.2%,false,6
2025-172_soc_pol_10,Which of the following statements is closer to your opinion?,soc_pol,which-of-the-following-statements-is-closer-to-your-opinion,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#which-of-the-following-statements-is-closer-to-your-opinion,1000,1000.0000000000031,+/- 3.2%,false,3
2025-172_soc_pol_11,"If interested in retiring in Florida, when would you be looking to move?",soc_pol,if-interested-in-retiring-in-florida-when-would-you-be-looking-to-move,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#if-interested-in-retiring-in-florida-when-would-you-be-looking-to-move,1000,1000.0000000000031,+/- 3.2%,false,7
2025-172_soc_pol_12,"Compared to others, how affected do you feel by media manipulation?",soc_pol,compared-to-others-how-affected-do-you-feel-by-media-manipulation,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#compared-to-others-how-affected-do-you-feel-by-media-manipulation,1000,1000.0000000000031,+/- 3.2%,false,5
2025-172_soc_pol_13,What are the top two emotions you associate with the Christmas holiday season generally?,soc_pol,what-are-the-top-two-emotions-you-associate-with-the-christmas-holiday-season-generally,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#what-are-the-top-two-emotions-you-associate-with-the-christmas-holiday-season-generally,1000,1000.0000000000031,+/- 3.2%,true,7
2025-172_soc_pol_14,How many books did you read last year?,soc_pol,how-many-books-did-you-read-last-year,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#how-many-books-did-you-read-last-year,1000,1000.0000000000031,+/- 3.2%,false,6
2025-172_soc_pol_15,"Below is a concept outlining a potential theme park. Please review the concept in detail and indicate how likely you would be to visit this theme park if it were located within 20 miles of where you live: Opening soon, Trump Land is the most incredible,",soc_pol,below-is-a-concept-outlining-a-potential-theme-park-please-review-the-concept-in-detail-and-indicate-how-likely-you-would-be-to-visit-this-theme-park-if-it-were-located-within-20,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#below-is-a-concept-outlining-a-potential-theme-park-please-review-the-concept-in-detail-and-indicate-how-likely-you-would-be-to-visit-this-theme-park-if-it-were-located-within-20-miles-of-where-you-live-opening-soon-trump-land-is-the-most-incredible,1000,1000.0000000000031,+/- 3.2%,false,7
2025-172_soc_pol_16,How important do you think farming is for society?,soc_pol,how-important-do-you-think-farming-is-for-society,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#how-important-do-you-think-farming-is-for-society,1000,1000.0000000000031,+/- 3.2%,false,5
2025-172_soc_pol_17,"Do you use a dedicated fitness tracker, like a smartwatch, ring, or other wearable device for the majority of the week (more than 3 days out of the week)?",soc_pol,do-you-use-a-dedicated-fitness-tracker-like-a-smartwatch-ring-or-other-wearable-device-for-the-majority-of-the-week-more-than-3-days-out-of-the-week,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#do-you-use-a-dedicated-fitness-tracker-like-a-smartwatch-ring-or-other-wearable-device-for-the-majority-of-the-week-more-than-3-days-out-of-the-week,1000,1000.0000000000031,+/- 3.2%,false,2
2025-172_soc_pol_18,"Overall, how do you feel about Pharmacy Benefit Managers? Pharmacy Benefit Managers are companies that manage prescription drug benefits on behalf of insurers, employers, and government programs.",soc_pol,overall-how-do-you-feel-about-pharmacy-benefit-managers-pharmacy-benefit-managers-are-companies-that-manage-prescription-drug-benefits-on-behalf-of-insurers-employers-and,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#overall-how-do-you-feel-about-pharmacy-benefit-managers-pharmacy-benefit-managers-are-companies-that-manage-prescription-drug-benefits-on-behalf-of-insurers-employers-and-government-programs,1000,1000.0000000000031,+/- 3.2%,false,6
2025-172_soc_pol_19,Do you support or oppose the tariffs the United States has placed on products imported from Canada?,soc_pol,do-you-support-or-oppose-the-tariffs-the-united-states-has-placed-on-products-imported-from-canada,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#do-you-support-or-oppose-the-tariffs-the-united-states-has-placed-on-products-imported-from-canada,1000,1000.0000000000031,+/- 3.2%,false,6
2025-172_soc_pol_2,How important is an undergraduate degree in the job market today?,soc_pol,how-important-is-an-undergraduate-degree-in-the-job-market-today,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#how-important-is-an-undergraduate-degree-in-the-job-market-today,1000,1000.0000000000031,+/- 3.2%,false,5
2025-172_soc_pol_20,"If Democratic candidates talk more about their conservative policies (for example, by supporting increased police funding) and less about their more left-wing policies, which of the following would you say they have done?",soc_pol,if-democratic-candidates-talk-more-about-their-conservative-policies-for-example-by-supporting-increased-police-funding-and-less-about-their-more-left-wing-policies-which-of-the,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#if-democratic-candidates-talk-more-about-their-conservative-policies-for-example-by-supporting-increased-police-funding-and-less-about-their-more-left-wing-policies-which-of-the-following-would-you-say-they-have-done,1000,1000.0000000000031,+/- 3.2%,false,4
2025-172_soc_pol_21,Which of the following online grocery services (either for delivery or pick-up) have you heard of before today?,soc_pol,which-of-the-following-online-grocery-services-either-for-delivery-or-pick-up-have-you-heard-of-before-today,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#which-of-the-following-online-grocery-services-either-for-delivery-or-pick-up-have-you-heard-of-before-today,1000,1000.0000000000031,+/- 3.2%,true,6
2025-172_soc_pol_22,Which region of the United States do you feel is the most influential in both Congressional and Presidential elections?,soc_pol,which-region-of-the-united-states-do-you-feel-is-the-most-influential-in-both-congressional-and-presidential-elections,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#which-region-of-the-united-states-do-you-feel-is-the-most-influential-in-both-congressional-and-presidential-elections,1000,1000.0000000000031,+/- 3.2%,false,7
2025-172_soc_pol_23,How comfortable would you feel discussing menstrual or reproductive health issues with a healthcare provider?,soc_pol,how-comfortable-would-you-feel-discussing-menstrual-or-reproductive-health-issues-with-a-healthcare-provider,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#how-comfortable-would-you-feel-discussing-menstrual-or-reproductive-health-issues-with-a-healthcare-provider,1000,1000.0000000000031,+/- 3.2%,false,6
2025-172_soc_pol_24,"To what extent do you agree with the statement: ""Women’s health conditions receive adequate attention in the healthcare system (e.g., research funding, diagnosis, treatment).""",soc_pol,to-what-extent-do-you-agree-with-the-statement-women-s-health-conditions-receive-adequate-attention-in-the-healthcare-system-e-g-research-funding-diagnosis-treatment,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#to-what-extent-do-you-agree-with-the-statement-women-s-health-conditions-receive-adequate-attention-in-the-healthcare-system-e-g-research-funding-diagnosis-treatment,1000,1000.0000000000031,+/- 3.2%,false,6
2025-172_soc_pol_25,"Please indicate how much you agree or disagree with the following statement: ""Top national political leadership positions in a country (for example, president or prime minister) should preferably be held by men rather than women, because male leaders are",soc_pol,please-indicate-how-much-you-agree-or-disagree-with-the-following-statement-top-national-political-leadership-positions-in-a-country-for-example-president-or-prime-minister,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#please-indicate-how-much-you-agree-or-disagree-with-the-following-statement-top-national-political-leadership-positions-in-a-country-for-example-president-or-prime-minister-should-preferably-be-held-by-men-rather-than-women-because-male-leaders-are,1000,1000.0000000000031,+/- 3.2%,false,7
2025-172_soc_pol_26,Which of the following reasons would make you more likely to vote for such a candidate?,soc_pol,which-of-the-following-reasons-would-make-you-more-likely-to-vote-for-such-a-candidate,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#which-of-the-following-reasons-would-make-you-more-likely-to-vote-for-such-a-candidate,1000,1000.0000000000031,+/- 3.2%,true,8
2025-172_soc_pol_27,Are you interested in pursuing further education/professional learning in the near future?,soc_pol,are-you-interested-in-pursuing-further-education-professional-learning-in-the-near-future,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#are-you-interested-in-pursuing-further-education-professional-learning-in-the-near-future,1000,1000.0000000000031,+/- 3.2%,false,7
2025-172_soc_pol_28,At what point would you want your loved ones to stop the breathing machine and let you di,soc_pol,at-what-point-would-you-want-your-loved-ones-to-stop-the-breathing-machine-and-let-you-di,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#at-what-point-would-you-want-your-loved-ones-to-stop-the-breathing-machine-and-let-you-di,1000,1000.0000000000031,+/- 3.2%,false,4
2025-172_soc_pol_29,"To what extent do you agree with the following statement: “Government spending should give more support to groups based on how strongly they emphasize American identity, rather than treating all groups equally.”",soc_pol,to-what-extent-do-you-agree-with-the-following-statement-government-spending-should-give-more-support-to-groups-based-on-how-strongly-they-emphasize-american-identity-rather-than,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#to-what-extent-do-you-agree-with-the-following-statement-government-spending-should-give-more-support-to-groups-based-on-how-strongly-they-emphasize-american-identity-rather-than-treating-all-groups-equally,1000,1000.0000000000031,+/- 3.2%,false,5
2025-172_soc_pol_3,"In the last 6 months, how often was it easy to get the healthcare, tests, or treatment you needed?",soc_pol,in-the-last-6-months-how-often-was-it-easy-to-get-the-healthcare-tests-or-treatment-you-needed,https://reports.verasight.io/reports/verasight-human-llm-comparison-survey-2025-172#in-the-last-6-months-how-often-was-it-easy-to-get-the-healthcare-tests-or-treatment-you-needed,1000,1000.0000000000031,+/- 3.2%,false,4
